plot,subplot,point,scale,utme,utmn,slope,wetind,elevclass,insoclass,elev1,elevsq1,inso1,insosq1,LAIbeer2total,LAIbeer2can,acblue,acgreen,acred,acnir,acmir1,acmir2,acndvi,acndviC,acsr,acsrC,acvegind,acsavi,acsarvi2,acslavi,acinfrared,acbrightness,acgreenness,acwetness,MIRc
41,6,a,subplot,513434,5355539,13.11101,8.488015,Lower,Upper,742.7475,551673.8488,16020,256640400,5.014925987,4.487173254,0.0336,0.0503,0.0319,0.2429,0.0323,0.0212,0.76783115,0.511887433,7.614420063,5.076280042,0.211,0.408492514,4.461642561,4.574387947,0.765261628,0.22436932,0.11925108,0.00241654,0.666666667
41,7,a,subplot,513434,5355509,4.213712,9.649295,Lower,Upper,740.1633,547841.7107,15060,226803600,5.284026188,6.320311693,0.0296,0.0437,0.0319,0.2044,0.0349,0.0239,0.730004232,0.403423391,6.407523511,3.540999835,0.1725,0.351419258,3.6739649,3.663082437,0.708315921,0.19452958,0.0953356,-0.00601082,0.552631579
41,8,a,subplot,513404,5355509,4.2093,8.75935,Lower,Upper,739.9672,547551.4571,15002,225060004,8.14764081,7.71914456,0.0275,0.0415,0.03,0.2215,0.0298,0.0212,0.761431412,0.591111227,7.383333333,5.731798246,0.1915,0.382235529,4.005438193,4.326171875,0.762833267,0.20248125,0.11042854,-0.00074193,0.776315789
41,9,a,subplot,513404,5355539,14.71097,7.439478,Lower,Upper,742.264,550955.8457,15600,243360000,2.591535836,1.872200448,0.0255,0.0459,0.03,0.2215,0.0349,0.0239,0.761431412,0.420791043,7.383333333,4.080263158,0.1915,0.382235529,3.955794257,4.109461967,0.727769111,0.20511351,0.10870446,-0.00567064,0.552631579
42,1,a,subplot,511643,5353870,9.622037,5.165367,Lower,Midrange,714.0414,509855.1209,16237,263640169,4.99393582,3.974176965,0.0296,0.0437,0.028,0.2344,0.0298,0.0212,0.786585366,0.610638639,8.371428571,6.49887218,0.2064,0.406086044,4.371399526,4.764227642,0.774413323,0.21230824,0.11884396,0.00094159,0.776315789
42,2,a,subplot,511643,5353900,4.875133,5.842454,Lower,Midrange,718.0464,515590.6326,16126,260047876,5.67642562,4.100384725,0.0255,0.0371,0.0223,0.2215,0.0298,0.0212,0.817063167,0.634299037,9.932735426,7.710939344,0.1992,0.401720893,4.278166745,5.091954023,0.762833267,0.19701529,0.11616482,-0.00292219,0.776315789
42,3,a,subplot,511643,5353930,4.821989,5.853248,Lower,Midrange,718.0837,515644.2002,15024,225720576,6.1945561,6.335548578,0.0255,0.0393,0.0223,0.2215,0.0273,0.0212,0.817063167,0.723889297,9.932735426,8.80005507,0.1992,0.401720893,4.278166745,5.091954023,0.780546624,0.19731763,0.11544564,-0.00054392,0.885964912
42,4,a,subplot,511673,5353930,3.287083,6.22829,Lower,Midrange,720.8738,519659.0355,15910,253128100,5.765840489,5.399477212,0.0235,0.0393,0.0223,0.2344,0.0298,0.0212,0.82625633,0.641435835,10.51121076,8.160018881,0.2121,0.420444033,4.448592642,5.388505747,0.774413323,0.20616307,0.12504008,-0.00213013,0.776315789
42,5,a,subplot,511703,5353930,10.49893,5.077173,Lower,Midrange,717.4792,514776.4024,15899,252778201,7.471222728,6.502222232,0.0275,0.0393,0.0261,0.2558,0.0298,0.0212,0.814827953,0.632563806,9.800766284,7.608489615,0.2297,0.440657373,4.761016457,5.408033827,0.791316527,0.22397823,0.13687844,0.00067599,0.776315789
42,6,a,subplot,511703,5353900,14.3794,5.448234,Lower,Midrange,712.1655,507179.6994,16084,258695056,3.006215712,-0.007215199,0.0255,0.0371,0.0223,0.2515,0.0273,0.0212,0.837107378,0.741647764,11.27802691,9.991936118,0.2292,0.444300853,4.79879402,5.781609195,0.804160689,0.21734179,0.13712332,0.00095306,0.885964912
42,7,a,subplot,511703,5353870,16.47503,5.306221,Lower,Midrange,706.0245,498470.5946,16317,266244489,6.712893618,5.229137596,0.0255,0.0415,0.0261,0.2601,0.0273,0.0212,0.817610063,0.724373828,9.965517241,8.829098609,0.234,0.446451285,4.773756579,5.498942918,0.810020877,0.22656375,0.13982344,0.00281114,0.885964912
42,8,a,subplot,511673,5353870,14.73323,5.423004,Lower,Midrange,710.5498,504881.0183,16319,266309761,9.165465964,4.112747582,0.0215,0.0415,0.0223,0.2515,0.0298,0.0212,0.837107378,0.649859675,11.27802691,8.755310361,0.2292,0.444300853,4.681181324,5.781609195,0.788126555,0.21823657,0.13684106,-0.00106255,0.776315789
42,9,a,subplot,511673,5353900,9.809521,5.145887,Lower,Midrange,717.6336,514997.9838,16320,266342400,5.260595991,5.31208868,0.0235,0.0415,0.0242,0.2258,0.0298,0.0212,0.8064,0.626021053,9.330578512,7.243475424,0.2016,0.4032,4.218455744,4.973568282,0.766823161,0.20178791,0.117404,-0.00204733,0.776315789
43,1,a,subplot,517270,5357437,12.03611,8.722315,Midrange,Midrange,1153.936,1331568.292,15968,254977024,6.511832393,5.752218249,0.0175,0.0393,0.0223,0.2002,0.0298,0.0212,0.799550562,0.620703726,8.977578475,6.969435922,0.1779,0.369342561,3.69777593,4.602298851,0.740869565,0.18020275,0.10322276,-0.00594925,0.776315789
43,2,a,subplot,517270,5357467,13.20159,8.604546,Midrange,Midrange,1154.747,1333440.634,15734,247558756,6.431514599,5.53069079,0.0255,0.0415,0.0223,0.2002,0.0298,0.0212,0.799550562,0.620703726,8.977578475,6.969435922,0.1779,0.369342561,3.891927368,4.602298851,0.740869565,0.18392539,0.09976788,-0.00337743,0.776315789
43,3,a,subplot,517270,5357497,14.85205,10.68509,Midrange,Midrange,1154.744,1333433.706,15230,231952900,8.708064922,8.284473353,0.0255,0.0415,0.0223,0.2173,0.0273,0.0212,0.813856427,0.721048238,9.744394619,8.633191724,0.195,0.395484045,4.203129715,4.995402299,0.776778414,0.19526575,0.11174024,-0.00034842,0.885964912
43,4,a,subplot,517300,5357497,14.40867,10.71398,Midrange,Midrange,1162.136,1350560.082,15444,238517136,9.102634094,6.518982216,0.0235,0.0393,0.0242,0.2215,0.0273,0.0212,0.803011803,0.711440282,9.152892562,8.109141656,0.1973,0.396875419,4.143391155,4.878854626,0.780546624,0.19734719,0.1152488,-0.00089318,0.885964912
43,5,a,subplot,517330,5357497,12.31306,7.312751,Midrange,Midrange,1170.24,1369461.658,15679,245831041,7.403386061,7.556529949,0.0175,0.0415,0.0223,0.2215,0.0273,0.0212,0.817063167,0.723889297,9.932735426,8.80005507,0.1992,0.401720893,4.068461256,5.091954023,0.780546624,0.19534267,0.11734116,-0.0021737,0.885964912
43,6,a,subplot,517330,5357467,12.62958,8.602422,Midrange,Midrange,1169.618,1368006.266,15894,252619236,8.988657959,9.360591383,0.0255,0.0393,0.0204,0.2044,0.0273,0.0212,0.818505338,0.72516701,10.01960784,8.877020984,0.184,0.380794702,4.050900445,4.913461538,0.764350453,0.18466401,0.10439942,-0.00184162,0.885964912
43,7,a,subplot,517330,5357437,12.98525,8.598007,Midrange,Midrange,1168.113,1364487.981,15923,253541929,5.247727828,5.651092082,0.0255,0.0393,0.0223,0.2173,0.0273,0.0212,0.813856427,0.721048238,9.744394619,8.633191724,0.195,0.395484045,4.203129715,4.995402299,0.776778414,0.19439191,0.11251992,-0.00081944,0.885964912
43,8,a,subplot,517300,5357437,13.68007,8.567856,Midrange,Midrange,1160.522,1346811.312,15901,252841801,7.574083797,7.351246474,0.0175,0.0393,0.0204,0.2002,0.0298,0.0212,0.815049864,0.632736079,9.81372549,7.618550052,0.1798,0.37427144,3.773030596,4.8125,0.740869565,0.17946099,0.1040884,-0.00612519,0.776315789
43,9,a,subplot,517300,5357467,13.97675,8.522161,Midrange,Midrange,1161.937,1350097.592,15817,250177489,6.143003618,5.313957043,0.0175,0.0393,0.0242,0.2173,0.0273,0.0212,0.799585921,0.708405071,8.979338843,7.95537915,0.1931,0.390627107,3.920812183,4.786343612,0.776778414,0.19228487,0.11432948,-0.0027443,0.885964912
46,1,a,subplot,517562,5357915,16.21428,6.016129,Midrange,Upper,1316.796,1733951.706,17469,305165961,5.288208704,4.475744315,0.0195,0.0371,0.0223,0.2215,0.0273,0.0212,0.817063167,0.723889297,9.932735426,8.80005507,0.1992,0.401720893,4.118936355,5.091954023,0.780546624,0.19430719,0.11823172,-0.00259054,0.885964912
46,2,a,subplot,517562,5357945,10.13171,5.113223,Midrange,Upper,1320.347,1743316.2,17089,292033921,7.774304864,8.023060902,0.0235,0.0393,0.0223,0.2387,0.0298,0.0212,0.829118774,0.643657996,10.70403587,8.30971206,0.2164,0.426544021,4.52246604,5.487356322,0.778026071,0.20915845,0.12803546,-0.00184805,0.776315789
46,3,a,subplot,517562,5357975,8.740296,5.262124,Midrange,Upper,1319.788,1741840.365,16060,257923600,6.316650542,6.420091609,0.0195,0.0371,0.0223,0.2173,0.0273,0.0212,0.813856427,0.721048238,9.744394619,8.633191724,0.195,0.395484045,4.046146823,4.995402299,0.776778414,0.19138147,0.115306,-0.00286606,0.885964912
46,4,a,subplot,517592,5357975,7.638986,6.78334,Midrange,Upper,1322.054,1747826.779,16336,266864896,6.695464562,5.16306794,0.0195,0.0371,0.0204,0.2258,0.0273,0.0212,0.834281072,0.739143757,11.06862745,9.806415549,0.2054,0.412891986,4.272224302,5.427884615,0.78427499,0.19656081,0.12209274,-0.0024844,0.885964912
46,5,a,subplot,517622,5357975,11.00458,6.128047,Midrange,Upper,1327.75,1762920.063,16463,271030369,5.820376756,6.28599211,0.0215,0.0349,0.0223,0.2173,0.0273,0.0212,0.813856427,0.721048238,9.744394619,8.633191724,0.195,0.395484045,4.097155104,4.995402299,0.776778414,0.19121983,0.11541688,-0.00281188,0.885964912
46,6,a,subplot,517622,5357945,9.968806,5.822761,Midrange,Upper,1326.424,1759400.628,16717,279458089,6.360459568,5.444032708,0.0195,0.0371,0.0223,0.2215,0.0273,0.0212,0.817063167,0.723889297,9.932735426,8.80005507,0.1992,0.401720893,4.118936355,5.091954023,0.780546624,0.19430719,0.11823172,-0.00259054,0.885964912
46,7,a,subplot,517622,5357915,9.736794,5.153401,Midrange,Upper,1323.996,1752965.408,16880,284934400,8.165100545,6.467470809,0.0195,0.0371,0.0223,0.2173,0.0273,0.0212,0.813856427,0.721048238,9.744394619,8.633191724,0.195,0.395484045,4.046146823,4.995402299,0.776778414,0.19138147,0.115306,-0.00286606,0.885964912
46,8,a,subplot,517592,5357915,10.63588,5.064033,Midrange,Upper,1321.64,1746732.29,17217,296425089,2.626340382,1.887777,0.0195,0.0415,0.0242,0.2258,0.0298,0.0212,0.8064,0.626021053,9.330578512,7.243475424,0.2016,0.4032,4.115125536,4.973568282,0.766823161,0.20036351,0.1187416,-0.00309773,0.776315789
46,9,a,subplot,517592,5357945,6.735934,6.621083,Midrange,Upper,1322.419,1748792.012,16323,266440329,5.682151458,5.328991633,0.0235,0.0393,0.0223,0.2215,0.0273,0.0212,0.817063167,0.723889297,9.932735426,8.80005507,0.1992,0.401720893,4.223739451,5.091954023,0.780546624,0.19660543,0.11611444,-0.00106912,0.885964912
47,1,a,subplot,515037,5354683,32.95693,5.440156,Midrange,Upper,1134.912,1288025.248,17911,320803921,4.159408453,3.502129857,0.0255,0.0415,0.0223,0.2558,0.0298,0.0212,0.839626034,0.651814947,11.47085202,8.90500354,0.2335,0.450134944,4.871281345,5.88045977,0.791316527,0.22265635,0.13849884,0.00026993,0.776315789
47,2,a,subplot,515037,5354713,24.76465,5.268899,Midrange,Upper,1152.752,1328837.174,17935,321664225,4.560248538,3.683604905,0.0235,0.0437,0.0204,0.2429,0.0298,0.0212,0.845043676,0.656020749,11.90686275,9.243485552,0.2225,0.437246168,4.678104369,5.838942308,0.781444811,0.21309009,0.13026746,-0.00080643,0.776315789
47,3,a,subplot,515037,5354743,12.9609,4.862267,Midrange,Upper,1161.173,1348322.736,17676,312440976,5.795959112,3.910180585,0.0215,0.0393,0.0223,0.2472,0.0298,0.0212,0.834508349,0.647842008,11.08520179,8.605617182,0.2249,0.438401559,4.609551138,5.682758621,0.784837545,0.21436735,0.13462536,-0.00181565,0.776315789
47,4,a,subplot,515067,5354743,13.98439,5.477073,Midrange,Upper,1164.763,1356672.846,17658,311804964,6.279567112,3.026176449,0.0215,0.0393,0.0204,0.2387,0.0273,0.0212,0.842531841,0.746453649,11.70098039,10.36665807,0.2183,0.431366091,4.548485227,5.737980769,0.794736842,0.20713299,0.1296304,-0.00064194,0.885964912
47,5,a,subplot,515097,5354743,16.3284,5.315618,Midrange,Upper,1169.218,1367070.732,17738,314636644,3.887784112,1.904287098,0.0235,0.0503,0.028,0.3114,0.0273,0.0212,0.835002946,0.739783312,11.12142857,9.853195489,0.2834,0.506433167,5.436826152,6.329268293,0.838795394,0.26582425,0.17224346,0.00771124,0.885964912
47,6,a,subplot,515097,5354713,23.22481,5.341036,Midrange,Upper,1159.557,1344572.436,18036,325297296,6.351811532,4.926908134,0.0255,0.0481,0.028,0.2986,0.0349,0.0239,0.828536436,0.457875399,10.66428571,5.893421053,0.2706,0.491047665,5.304426236,5.753371869,0.790704648,0.25891441,0.16254384,-0.00032706,0.552631579
47,7,a,subplot,515097,5354683,29.79779,5.340922,Midrange,Upper,1144.71,1310360.984,17954,322346116,2.168471958,1.044725442,0.0215,0.0437,0.0242,0.2601,0.0374,0.0239,0.829757299,0.367567926,10.74793388,4.761146151,0.2359,0.451166645,4.74056509,5.407484407,0.748571429,0.22801121,0.14029248,-0.00710423,0.442982456
47,8,a,subplot,515067,5354683,31.53597,3.885592,Midrange,Upper,1141.439,1302882.991,17862,319051044,6.709757727,7.225631621,0.0235,0.0437,0.0261,0.2857,0.0323,0.0212,0.83258499,0.55505666,10.94636015,7.297573436,0.2596,0.479674797,5.126179851,6.040169133,0.796855346,0.24570135,0.15742452,0.00062182,0.666666667
47,9,a,subplot,515067,5354713,23.10017,4.248419,Midrange,Upper,1156.352,1337149.948,18046,325658116,6.773821803,6.917706944,0.0255,0.0481,0.0319,0.3157,0.0349,0.0212,0.816455696,0.451199201,9.896551724,5.469147005,0.2838,0.502241623,5.39195197,5.945386064,0.800912721,0.27191791,0.17338896,0.0026106,0.552631579
48,1,a,subplot,517913,5357188,17.94246,6.72008,Midrange,Upper,1262.499,1593903.725,17214,296321796,6.113238563,5.308461253,0.0195,0.0415,0.028,0.2258,0.0298,0.0212,0.779353822,0.605024678,8.064285714,6.260432331,0.1978,0.393605731,3.963768987,4.589430894,0.766823161,0.20184703,0.11701032,-0.00274585,0.776315789
48,2,a,subplot,517913,5357218,17.30569,6.86377,Midrange,Upper,1269.693,1612120.314,17109,292717881,4.261542203,3.102358942,0.0235,0.0415,0.0261,0.2087,0.0298,0.0212,0.777683135,0.603727697,7.996168582,6.207551926,0.1826,0.372754491,3.839199361,4.412262156,0.750104822,0.19061781,0.1046265,-0.00299315,0.776315789
48,3,a,subplot,517913,5357248,17.75932,6.479668,Midrange,Upper,1276.988,1630698.352,17025,289850625,4.317092893,3.41875844,0.0255,0.0393,0.0261,0.2173,0.0298,0.0212,0.785538209,0.609825715,8.325670498,6.463349466,0.1912,0.385794996,4.0417706,4.594080338,0.758802104,0.19644693,0.11072814,-0.00237481,0.776315789
48,4,a,subplot,517943,5357248,17.65511,6.737229,Midrange,Upper,1283.53,1647449.261,17092,292136464,6.700880901,5.536042486,0.0195,0.0415,0.0242,0.2044,0.0298,0.0212,0.788276465,0.611951467,8.446280992,6.556981296,0.1802,0.370985452,3.743715461,4.502202643,0.745516652,0.18545627,0.10383436,-0.00450157,0.776315789
48,5,a,subplot,517973,5357248,18.86922,6.415016,Midrange,Upper,1289.497,1662802.513,17237,297114169,6.982538758,6.302292014,0.0255,0.0437,0.0242,0.2044,0.0298,0.0212,0.788276465,0.611951467,8.446280992,6.556981296,0.1802,0.370985452,3.889152674,4.502202643,0.745516652,0.18846671,0.10104828,-0.00245495,0.776315789
48,6,a,subplot,517973,5357218,18.42475,7.539119,Midrange,Upper,1282.607,1645080.716,17151,294156801,5.399264108,4.807899645,0.0235,0.0415,0.0261,0.2258,0.0298,0.0212,0.792774911,0.615443681,8.651340996,6.716172615,0.1997,0.398390743,4.13920325,4.773784355,0.766823161,0.20252967,0.11653836,-0.00187139,0.776315789
48,7,a,subplot,517973,5357188,20.53465,6.575085,Midrange,Upper,1274.307,1623858.33,17346,300883716,5.172073935,2.33482904,0.0235,0.0437,0.0261,0.2558,0.0298,0.0212,0.814827953,0.632563806,9.800766284,7.608489615,0.2297,0.440657373,4.645471828,5.408033827,0.791316527,0.22430151,0.13665668,0.00056763,0.776315789
48,8,a,subplot,517943,5357188,19.3145,7.535114,Midrange,Upper,1267.774,1607250.915,17332,300398224,8.521899062,6.373093533,0.0195,0.0415,0.0261,0.2258,0.0298,0.0212,0.792774911,0.615443681,8.651340996,6.716172615,0.1997,0.398390743,4.038749343,4.773784355,0.766823161,0.20110527,0.11787596,-0.00292179,0.776315789
48,9,a,subplot,517943,5357218,18.24422,6.584541,Midrange,Upper,1276.468,1629370.555,17238,297148644,6.246929396,2.437000628,0.0235,0.0415,0.0242,0.213,0.0298,0.0212,0.795952782,0.617910713,8.801652893,6.832862114,0.1888,0.384156267,3.993400736,4.691629956,0.754530478,0.19287143,0.10848752,-0.00288701,0.776315789
49,1,a,subplot,518281,5355038,22.05079,5.909354,Upper,Upper,1665.347,2773380.63,18738,351112644,6.497589516,4.677542108,0.0255,0.0437,0.028,0.2686,0.0349,0.0239,0.811193527,0.448291159,9.592857143,5.301315789,0.2406,0.453050464,4.829967479,5.175337187,0.770016474,0.23626873,0.1432052,-0.0032371,0.552631579
49,2,a,subplot,518281,5355068,23.34579,5.622922,Upper,Upper,1677.026,2812416.205,18770,352312900,1.635103577,0.605843486,0.0215,0.0503,0.0492,0.2986,0.0374,0.0239,0.717078781,0.31765332,6.069105691,2.688507346,0.2494,0.441259731,4.352378626,4.084815321,0.777380952,0.26721183,0.15338254,-0.00085057,0.442982456
49,3,a,subplot,518281,5355098,25.67915,5.227611,Upper,Upper,1689.893,2855738.351,18839,354907921,7.157848876,6.415360905,0.0376,0.0547,0.0396,0.2472,0.0323,0.0212,0.723849372,0.482566248,6.242424242,4.161616162,0.2076,0.395780376,4.314931826,4.065789474,0.768872987,0.23354286,0.11584138,0.00540408,0.666666667
49,4,a,subplot,518311,5355098,23.80764,5.313321,Upper,Upper,1693.809,2868988.928,18853,355435609,3.676450095,0.891374274,0.0255,0.0481,0.0319,0.2686,0.0349,0.0239,0.787687188,0.435300814,8.420062696,4.653192542,0.2367,0.44353529,4.664039409,4.813620072,0.770016474,0.23953897,0.139869,-0.00193392,0.552631579
49,5,a,subplot,518341,5355098,21.69267,5.927369,Upper,Upper,1697.517,2881563.965,18833,354681889,4.201347852,2.603473225,0.0316,0.0481,0.0357,0.2472,0.0349,0.0239,0.747613998,0.413155104,6.924369748,3.826625387,0.2115,0.405224167,4.318441686,4.147651007,0.752570011,0.22828746,0.12119064,-0.00138402,0.552631579
49,6,a,subplot,518341,5355068,22.88337,6.050667,Upper,Upper,1685.646,2841402.437,18831,354606561,3.532567133,2.778676996,0.0255,0.0481,0.0319,0.2857,0.0374,0.0239,0.799118388,0.353995426,8.956112853,3.967400869,0.2538,0.465631115,4.934479138,5.120071685,0.768492727,0.25202233,0.15172036,-0.00271941,0.442982456
49,7,a,subplot,518341,5355038,22.57891,6.758673,Upper,Upper,1673.518,2800662.496,18672,348643584,3.933651147,1.820072773,0.0195,0.0415,0.03,0.2558,0.0323,0.0212,0.790062981,0.526708654,8.526666667,5.684444444,0.2258,0.431025706,4.377496026,4.99609375,0.775772301,0.22409733,0.13693662,-0.0024999,0.666666667
49,8,a,subplot,518311,5355038,22.41531,5.891253,Upper,Upper,1669.241,2786365.516,18742,351262564,3.571117213,1.245151752,0.0255,0.0437,0.03,0.2815,0.0349,0.0239,0.807383628,0.446185689,9.383333333,5.185526316,0.2515,0.464879852,4.949813029,5.222634508,0.779393173,0.24603567,0.15128014,-0.00220566,0.552631579
49,9,a,subplot,518311,5355068,23.25097,5.627463,Upper,Upper,1681.418,2827166.491,18810,353816100,4.191434648,2.919976806,0.0215,0.0503,0.03,0.2986,0.0349,0.0212,0.817407182,0.451725022,9.953333333,5.500526316,0.2686,0.486241854,5.097354538,5.83203125,0.790704648,0.25871373,0.16290066,0.00073352,0.552631579
51,1,a,subplot,518827,5356301,28.68374,6.485059,Upper,Upper,1396.228,1949452.628,16595,275394025,6.918313187,6.50480004,0.0154,0.0349,0.0204,0.2215,0.0273,0.0212,0.831335263,0.736533873,10.85784314,9.619668043,0.2011,0.406591185,4.09272224,5.324519231,0.780546624,0.19123158,0.12124808,-0.00431416,0.885964912
51,2,a,subplot,518827,5356331,27.49822,6.447749,Upper,Upper,1405.291,1974842.795,16558,274167364,3.468383794,2.855940409,0.0175,0.0327,0.0204,0.2087,0.0273,0.0212,0.821911829,0.728185041,10.23039216,9.06376849,0.1883,0.387395419,3.923407093,5.016826923,0.768644068,0.18218907,0.11240904,-0.0050734,0.885964912
51,3,a,subplot,518827,5356361,26.66275,6.388325,Upper,Upper,1414.711,2001407.214,16535,273406225,11.65099119,10.3039816,0.0195,0.0349,0.0223,0.2173,0.0273,0.0212,0.813856427,0.721048238,9.744394619,8.633191724,0.195,0.395484045,4.046146823,4.995402299,0.776778414,0.19050763,0.11608568,-0.00333708,0.885964912
51,4,a,subplot,518857,5356361,23.27345,6.542676,Upper,Upper,1426.573,2035110.524,16815,282744225,7.41440375,6.488811396,0.0175,0.0371,0.0223,0.2044,0.0273,0.0212,0.803264226,0.711663919,9.165919283,8.120682873,0.1821,0.375877253,3.771904387,4.698850575,0.764350453,0.18168313,0.10698866,-0.0042375,0.885964912
51,5,a,subplot,518887,5356361,20.55452,6.679394,Upper,Upper,1435.494,2060643.024,16970,287980900,5.726971804,4.871932565,0.0175,0.0349,0.0223,0.213,0.0298,0.0212,0.810454739,0.62916881,9.551569507,7.415034222,0.1907,0.389024888,3.92209288,4.896551724,0.754530478,0.18737155,0.1136986,-0.00605161,0.776315789
51,6,a,subplot,518887,5356331,22.11001,6.599545,Upper,Upper,1428.778,2041406.573,16903,285711409,6.750974411,6.85622342,0.0175,0.0371,0.0223,0.2258,0.0273,0.0212,0.820233777,0.726698346,10.12556054,8.970891354,0.2035,0.408033685,4.141734848,5.190804598,0.78427499,0.19659037,0.1218959,-0.00283366,0.885964912
51,7,a,subplot,518887,5356301,24.38441,6.585677,Upper,Upper,1421.032,2019331.945,16951,287336401,2.318747507,1.986046362,0.0195,0.0349,0.0223,0.2344,0.0273,0.0212,0.82625633,0.732034117,10.51121076,9.312563921,0.2121,0.420444033,4.339375588,5.388505747,0.791364157,0.20241949,0.12799754,-0.00221532,0.885964912
51,8,a,subplot,518857,5356301,27.15976,6.462197,Upper,Upper,1409.087,1985526.174,16553,274001809,5.79160024,4.587839975,0.0195,0.0393,0.0223,0.2258,0.0273,0.0212,0.820233777,0.726698346,10.12556054,8.970891354,0.2035,0.408033685,4.19293691,5.190804598,0.78427499,0.19817641,0.12044742,-0.00183744,0.885964912
51,9,a,subplot,518857,5356331,25.5644,6.532015,Upper,Upper,1418.217,2011339.459,16604,275692816,5.551161542,5.839162839,0.0215,0.0371,0.0223,0.2044,0.0273,0.0212,0.803264226,0.711663919,9.165919283,8.120682873,0.1821,0.375877253,3.86804877,4.698850575,0.764350453,0.18310753,0.10565106,-0.0031871,0.885964912
53,1,a,subplot,517288,5355223,25.58039,7.224448,Upper,Midrange,1399.568,1958790.587,14120,199374400,6.41001712,3.335808673,0.0195,0.0393,0.0223,0.3371,0.0349,0.0212,0.875904285,0.484052368,15.11659193,8.353906066,0.3148,0.549453107,5.941192013,7.749425287,0.812365591,0.27744535,0.19779508,-0.0003342,0.552631579
53,2,a,subplot,517288,5355253,26.34346,7.144181,Upper,Midrange,1399.972,1959921.601,14458,209033764,6.441730145,4.446241657,0.0175,0.0371,0.0223,0.29,0.0323,0.0212,0.857188601,0.571459067,13.0044843,8.669656203,0.2677,0.494337068,5.17774941,6.666666667,0.799565622,0.24245509,0.16649662,-0.00243664,0.666666667
53,3,a,subplot,517288,5355283,27.2057,7.006772,Upper,Midrange,1401.221,1963420.291,14468,209323024,9.04002765,8.232323696,0.0175,0.0327,0.0165,0.2215,0.0273,0.0212,0.861344538,0.763121038,13.42424242,11.89340776,0.205,0.416666667,4.309438722,5.875331565,0.780546624,0.18958299,0.12310236,-0.00459486,0.885964912
53,4,a,subplot,517318,5355283,25.32729,7.035129,Upper,Midrange,1416.371,2006106.81,15171,230159241,8.044005369,6.132047228,0.0175,0.0349,0.0204,0.2258,0.0273,0.0212,0.834281072,0.739143757,11.06862745,9.806415549,0.2054,0.412891986,4.219565307,5.427884615,0.78427499,0.19497477,0.12354122,-0.00348062,0.885964912
53,5,a,subplot,517348,5355283,24.02391,7.037769,Upper,Midrange,1429.44,2043298.714,15205,231192025,8.379173003,8.405300654,0.0195,0.0393,0.0223,0.2643,0.0273,0.0212,0.844382415,0.748093192,11.85201794,10.50047203,0.242,0.461479786,4.832847386,6.075862069,0.812757202,0.22499551,0.14726652,0.00068816,0.885964912
53,6,a,subplot,517348,5355253,23.44783,7.176196,Upper,Midrange,1427.497,2037747.685,15206,231222436,8.367069545,6.259575621,0.0175,0.0415,0.0242,0.2857,0.0298,0.0212,0.843820587,0.655071245,11.80578512,9.165017399,0.2615,0.484319052,5.030200439,6.292951542,0.811093502,0.24137765,0.16113674,0.00030651,0.776315789
53,7,a,subplot,517348,5355223,23.32235,7.233481,Upper,Midrange,1426.7,2035472.89,14826,219810276,10.11301435,5.049893712,0.0215,0.0415,0.0223,0.3456,0.0349,0.0212,0.878771405,0.485636829,15.49775785,8.564550389,0.3233,0.55876253,6.131699731,7.944827586,0.816557162,0.28495249,0.2022677,0.00121962,0.552631579
53,8,a,subplot,517318,5355223,24.29028,7.236666,Upper,Midrange,1414.593,2001073.356,15002,225060004,10.01179004,5.895050736,0.0175,0.0415,0.0204,0.3371,0.0349,0.0212,0.885874126,0.489562017,16.5245098,9.131965944,0.3167,0.553994169,5.960850743,8.103365385,0.812365591,0.27686523,0.19854984,-0.00056432,0.552631579
53,9,a,subplot,517318,5355253,24.75897,7.166279,Upper,Midrange,1415.293,2003054.276,15117,228523689,6.604107748,4.151278755,0.0175,0.0371,0.0204,0.2601,0.0298,0.0212,0.854545455,0.663397129,12.75,9.898026316,0.2397,0.46066624,4.789210789,6.252403846,0.794411866,0.22031349,0.14659442,-0.00266677,0.776315789
54,1,a,subplot,518367,5357293,26.55319,5.476798,Upper,Upper,1415.505,2003654.405,16833,283349889,4.608306615,3.940032545,0.0215,0.0393,0.0261,0.1959,0.0273,0.0212,0.764864865,0.677643433,7.505747126,6.649828594,0.1698,0.352770083,3.563483736,4.141649049,0.755376344,0.17954379,0.097219,-0.0029218,0.885964912
54,2,a,subplot,518367,5357323,28.62643,5.101137,Upper,Upper,1429.485,2043427.365,16904,285745216,7.882235589,6.298334001,0.0275,0.0393,0.0204,0.2087,0.0273,0.0212,0.821911829,0.728185041,10.23039216,9.06376849,0.1883,0.387395419,4.185002445,5.016826923,0.768644068,0.18837159,0.106726,-0.00103434,0.885964912
54,3,a,subplot,518367,5357353,28.04767,6.511555,Upper,Upper,1439.289,2071552.826,16990,288660100,7.263138318,4.788809378,0.0275,0.0393,0.0242,0.2173,0.0298,0.0212,0.799585921,0.620731176,8.979338843,6.970802523,0.1931,0.390627107,4.175135135,4.786343612,0.758802104,0.19641737,0.11092498,-0.00202555,0.776315789
